CompTotal,Gender,Manager,YearsCode,Age1stCode,YearsCodePro,Education
140000,Man,IC,16,11,13,Less than bachelor's
175000,Man,IC,49,21,48,Bachelor's
207434,Man,IC,12,16,8,Master's
80000,Man,Manager,30,7,20,Master's
62000,Man,IC,7,15,7,Bachelor's
145000,Man,IC,8,22,5,Master's
165000,Man,IC,10,8,10,Less than bachelor's
90000,Man,IC,27,13,21,Bachelor's
60000,Man,IC,4,18,Less than 1 year,Bachelor's
140000,Man,IC,20,10,11,Bachelor's
65000,Man,Manager,7,18,3,Less than bachelor's
84000,Woman,IC,10,13,8,Less than bachelor's
35000,Woman,IC,8,20,6,Master's
104000,Woman,IC,7,16,2,Bachelor's
86000,Man,IC,17,13,9,Bachelor's
105000,Woman,IC,8,20,5,Bachelor's
126000,Man,IC,40,14,35,Less than bachelor's
109000,Man,IC,7,15,3,Bachelor's
250000,Man,IC,8,11,4,Master's
85000,Man,IC,14,15,6,Bachelor's
88000,Man,IC,5,13,4,Bachelor's
2e+05,Man,Manager,25,10,12,Bachelor's
140000,Man,IC,10,12,8,Bachelor's
135000,Man,Manager,10,16,6,Less than bachelor's
220000,Man,IC,22,8,8,Master's
132000,Man,IC,14,14,9,Bachelor's
65000,Man,IC,35,11,20,Bachelor's
1e+05,Man,Manager,5,13,5,Less than bachelor's
77000,Man,IC,5,16,1,Bachelor's
270000,Man,Manager,32,12,27,Bachelor's
90000,Man,IC,21,5,16,Less than bachelor's
70000,Man,IC,7,16,Less than 1 year,Bachelor's
65000,Man,IC,20,16,4,Bachelor's
50000,Man,IC,5,18,3,Bachelor's
30000,Man,IC,2,23,1,Less than bachelor's
80000,Man,IC,10,15,10,Bachelor's
68000,Man,IC,5,23,5,Bachelor's
240000,Woman,IC,20,9,20,Master's
76000,Man,IC,26,20,24,Bachelor's
96000,Man,IC,5,17,2,Bachelor's
65000,Man,IC,6,12,3,Bachelor's
204000,Man,Manager,35,13,27,Bachelor's
140000,Man,IC,15,13,11,Bachelor's
150000,Man,IC,36,23,36,Professional
147000,Man,IC,30,11,20,Bachelor's
71500,Man,IC,7,14,4,Bachelor's
84000,Man,IC,8,14,5,Bachelor's
45000,Man,Manager,11,14,2,Bachelor's
110000,Man,Manager,14,15,12,Less than bachelor's
65000,Man,IC,8,15,5,Bachelor's
87000,Man,IC,5,19,2,Less than bachelor's
97000,Man,IC,8,13,4,Bachelor's
1e+05,Man,IC,4,23,4,Bachelor's
250000,Man,Manager,24,12,17,Bachelor's
113700,Man,IC,10,15,5,Bachelor's
184000,Man,IC,30,10,21,Less than bachelor's
83000,Man,IC,3,14,2,Bachelor's
190000,Man,Manager,35,11,26,Master's
190000,Man,Manager,11,13,8,Less than bachelor's
153000,Man,Manager,12,16,6,Bachelor's
99000,Man,IC,30,8,17,Bachelor's
2e+05,Man,IC,4,14,Less than 1 year,Bachelor's
52000,Man,Manager,2,24,1,Bachelor's
210000,Man,Manager,35,10,25,Master's
80000,Woman,IC,3,9,1,Master's
115000,Man,IC,18,8,15,Bachelor's
126000,Man,IC,10,14,9,Less than bachelor's
81000,Man,IC,15,10,9,Master's
122000,Man,IC,41,15,34,Bachelor's
86000,Man,IC,5,20,3,Bachelor's
125000,Man,IC,11,12,3,Bachelor's
82000,Man,IC,18,8,14,Less than bachelor's
80000,Man,IC,33,22,32,Less than bachelor's
105000,Man,IC,13,13,5,Bachelor's
180000,Man,IC,16,12,11,Bachelor's
1e+05,Man,IC,5,13,5,Bachelor's
131200,Man,Manager,20,17,19,Bachelor's
115000,Woman,IC,7,22,5,Bachelor's
93000,Man,IC,6,11,6,Bachelor's
140000,Man,IC,Less than 1 year,38,Less than 1 year,Master's
125040,Woman,IC,18,5,18,Less than bachelor's
160000,Man,Manager,10,10,5,Bachelor's
110000,Man,IC,6,12,3,Bachelor's
75000,Woman,IC,2,16,1,Less than bachelor's
85000,Man,IC,3,26,3,Bachelor's
60000,Man,IC,4,19,3,Bachelor's
112000,Man,IC,41,21,36,Bachelor's
102000,Man,IC,27,8,8,Bachelor's
167436,Man,Manager,21,15,15,Bachelor's
55000,Man,IC,6,34,3,Master's
120000,Man,IC,8,12,1,Bachelor's
320000,Man,IC,23,25,20,Master's
90000,Man,Manager,4,14,2,Bachelor's
110000,Woman,IC,3,34,2,Bachelor's
80000,Woman,IC,9,20,7,Bachelor's
75000,Man,IC,12,8,3,Less than bachelor's
370000,Man,IC,34,10,25,Master's
78000,Woman,Manager,4,15,4,Master's
80500,Man,IC,9,21,6,Bachelor's
115000,Man,IC,12,16,10,Bachelor's
150000,Man,IC,37,17,32,Master's
95000,Man,Manager,35,22,35,Bachelor's
138000,Man,IC,20,13,12,Bachelor's
97500,Man,IC,14,10,9,Bachelor's
108000,Man,IC,23,13,21,Master's
139000,Man,IC,8,18,2,Master's
60000,Man,IC,15,10,7,Less than bachelor's
70814,Man,IC,3,20,3,Less than bachelor's
120000,Man,IC,11,16,7,PhD
110000,Man,IC,10,17,6,Bachelor's
68500,Man,IC,6,15,2,Bachelor's
170000,Man,Manager,30,10,23,Bachelor's
32000,Man,IC,15,10,NA,Less than bachelor's
104000,Man,IC,23,7,10,Bachelor's
5e+05,Man,IC,12,13,8,Bachelor's
140000,Man,Manager,23,10,23,Bachelor's
120000,Man,IC,11,27,11,Bachelor's
50000,Man,IC,6,16,1,Master's
190000,Man,Manager,30,8,19,Bachelor's
98000,Man,IC,14,12,10,Bachelor's
125000,Man,Manager,35,14,30,Bachelor's
105000,Man,Manager,10,17,7,Less than bachelor's
120000,Man,IC,15,18,6,Master's
75000,Man,IC,48,14,32,Professional
138000,Man,Manager,23,19,20,Master's
210000,Man,Manager,32,6,22,Bachelor's
180000,Man,IC,5,25,5,Master's
73000,Man,IC,34,8,10,Master's
110000,Man,IC,8,16,3,Less than bachelor's
65000,Man,Manager,17,12,5,Bachelor's
117000,Man,IC,10,14,9,Less than bachelor's
70000,Man,IC,7,17,4,Bachelor's
55000,Woman,IC,2,23,1,Less than bachelor's
160000,Man,IC,15,6,10,Bachelor's
95000,Man,IC,5,15,5,Bachelor's
148000,Man,IC,31,19,25,Less than bachelor's
120000,Man,IC,11,16,7,Bachelor's
110000,Man,IC,26,10,20,Bachelor's
60000,Woman,IC,8,26,Less than 1 year,Master's
90000,Man,IC,5,15,2,Less than bachelor's
95000,Man,IC,10,18,6,Bachelor's
144250,Man,IC,14,29,14,Less than bachelor's
83000,Woman,IC,7,15,6,Bachelor's
125000,Man,IC,28,8,9,Less than bachelor's
107000,Man,IC,26,10,19,Less than bachelor's
165000,Man,IC,10,13,4,Bachelor's
85000,Man,IC,7,14,6,Bachelor's
97000,Man,IC,10,17,10,Bachelor's
72000,Man,IC,3,16,2,Bachelor's
135000,Man,IC,16,18,10,PhD
160000,Man,IC,45,19,41,PhD
121000,Man,IC,12,18,1,PhD
147700,Woman,IC,15,15,9,Master's
90000,Man,IC,12,10,5,Less than bachelor's
57000,Man,IC,5,24,4,Bachelor's
180000,Man,IC,23,5,14,Bachelor's
89000,Man,IC,15,10,7,Bachelor's
21000,Man,IC,10,13,Less than 1 year,Bachelor's
40000,Man,IC,13,12,Less than 1 year,Less than bachelor's
137000,Man,IC,10,16,3,Bachelor's
80000,Man,Manager,20,11,8,Master's
93000,Man,IC,3,19,Less than 1 year,Bachelor's
65500,Man,IC,34,10,19,Bachelor's
1e+05,Man,IC,12,14,12,Bachelor's
165000,Man,IC,10,18,7,Less than bachelor's
92000,Man,IC,13,11,9,PhD
91000,Man,IC,7,18,2,Master's
210000,Man,IC,25,14,13,Bachelor's
90000,Man,IC,11,15,4,Bachelor's
4e+05,Man,IC,27,15,22,PhD
54080,Man,IC,5,27,5,Master's
90000,Man,Manager,17,11,8,Master's
65000,Man,IC,9,18,4,Bachelor's
175000,Man,IC,20,20,10,Master's
94000,Man,IC,6,16,3,Bachelor's
145000,Woman,IC,3,18,2,Bachelor's
320000,Man,IC,20,10,8,Bachelor's
80000,Man,IC,20,10,10,Less than bachelor's
70000,Man,IC,9,16,2,Bachelor's
170000,Man,IC,16,18,12,Master's
145000,Man,Manager,14,14,7,Bachelor's
3e+05,Man,IC,14,14,12,Master's
130000,Man,IC,5,12,3,Less than bachelor's
85000,Man,IC,7,14,7,Less than bachelor's
170000,Man,IC,30,10,24,Bachelor's
295000,Man,IC,19,11,11,Bachelor's
140000,Man,IC,21,14,12,Less than bachelor's
135000,Man,IC,36,18,33,Master's
105000,Woman,IC,20,14,12,Bachelor's
50000,Woman,IC,3,25,1,Bachelor's
82000,Man,IC,10,11,6,Professional
85000,Man,IC,7,15,7,Bachelor's
150000,Man,IC,25,30,25,Bachelor's
130000,Man,IC,12,16,6,Bachelor's
150000,Man,IC,22,14,18,Bachelor's
1e+05,Man,IC,9,13,8,Less than bachelor's
165000,Man,Manager,35,17,30,Master's
120000,Man,IC,11,17,10,Bachelor's
80000,Man,Manager,44,19,44,Bachelor's
85000,Man,IC,30,8,10,Less than bachelor's
90000,Man,IC,9,12,3,Master's
2e+05,Man,IC,11,10,4,Bachelor's
67000,Man,IC,2,11,2,Master's
98500,Man,Manager,19,13,14,Bachelor's
90000,Man,IC,45,16,35,Bachelor's
62000,Man,IC,5,17,2,Bachelor's
42600,Man,IC,5,14,1,Bachelor's
70000,Woman,IC,30,19,26,Bachelor's
82000,Man,IC,7,9,5,Less than bachelor's
105000,Man,IC,10,14,5,Bachelor's
130000,Man,Manager,30,10,25,Master's
162000,Man,IC,15,12,13,Bachelor's
135000,Man,IC,18,15,11,Bachelor's
82000,Man,IC,8,40,3,Master's
140000,Man,IC,15,10,6,Less than bachelor's
77000,Man,IC,6,18,3,Bachelor's
50000,Man,IC,6,9,2,Less than bachelor's
90000,Woman,IC,4,12,3,Bachelor's
180000,Man,IC,25,11,20,Bachelor's
130000,Woman,IC,3,21,Less than 1 year,Bachelor's
1e+05,Man,IC,17,15,11,Bachelor's
125000,Man,IC,22,10,20,Bachelor's
175000,Man,IC,12,28,9,Less than bachelor's
75602,Man,IC,15,13,4,Bachelor's
105000,Man,IC,38,18,36,Master's
120000,Man,IC,35,13,NA,Less than bachelor's
125000,Man,Manager,20,10,13,Bachelor's
160000,Man,IC,40,15,34,Master's
3e+05,Man,IC,14,13,4,Master's
260000,Man,IC,16,14,10,Master's
98000,Man,IC,28,13,19,Bachelor's
130000,Man,IC,15,15,7,NA
110000,Man,IC,22,6,17,Bachelor's
62000,Man,IC,18,12,1,Master's
70000,Man,IC,20,14,4,Bachelor's
92500,Woman,IC,8,14,4,Bachelor's
125000,Man,IC,11,10,8,Less than bachelor's
2e+05,Man,IC,34,8,23,Bachelor's
128000,Man,IC,8,14,6,Bachelor's
2e+05,Man,Manager,24,9,20,Bachelor's
150000,Man,IC,10,15,2,Master's
98000,Man,IC,10,17,5,Bachelor's
75000,Man,IC,5,18,1,Bachelor's
105000,Man,IC,17,11,12,Less than bachelor's
180000,Man,Manager,20,13,13,Bachelor's
65000,Man,IC,5,13,1,Bachelor's
120000,Man,Manager,30,13,12,Bachelor's
144000,Man,IC,13,13,12,Bachelor's
80000,Woman,IC,8,18,4,Bachelor's
120000,Man,IC,30,10,27,Bachelor's
130000,Man,IC,5,23,2,Master's
105000,Man,IC,4,17,2,Master's
125000,Man,IC,20,8,14,Bachelor's
280000,Man,IC,13,14,6,Bachelor's
93500,Man,IC,7,21,3,Master's
75000,Man,IC,4,18,3,Bachelor's
99000,Man,IC,28,11,12,Bachelor's
68000,Man,IC,5,16,2,Bachelor's
103000,Man,IC,12,16,7,Less than bachelor's
92000,Man,IC,7,16,4,Less than bachelor's
120000,Man,IC,25,11,18,Professional
120000,Man,IC,35,12,20,Master's
140000,Woman,Manager,10,13,5,Bachelor's
2e+05,Man,IC,39,11,29,Master's
41600,Man,IC,2,11,1,Less than bachelor's
155000,Man,IC,9,9,7,Bachelor's
45000,Woman,IC,6,9,4,Master's
66000,Man,IC,5,11,3,Less than bachelor's
85000,Man,IC,8,19,5,Bachelor's
120000,Man,IC,8,15,6,Less than bachelor's
130000,Man,IC,18,10,14,Bachelor's
120000,Man,IC,30,15,22,Bachelor's
210000,Man,IC,13,16,10,Bachelor's
150000,Woman,Manager,8,19,4,Bachelor's
150000,Man,IC,5,8,4,Less than bachelor's
55000,Man,IC,1,16,1,Bachelor's
115000,Man,IC,15,10,8,Master's
90000,Man,IC,5,14,2,Bachelor's
185000,Man,IC,16,14,10,Less than bachelor's
125000,Man,IC,20,12,8,Bachelor's
39312,Man,IC,2,15,Less than 1 year,Less than bachelor's
1e+05,Man,IC,8,11,6,Master's
120000,Man,Manager,10,16,5,Bachelor's
125000,Man,IC,20,10,11,Master's
79000,Man,IC,8,15,5,Bachelor's
72500,Man,IC,5,28,Less than 1 year,Bachelor's
136000,Man,Manager,14,14,12,Less than bachelor's
90000,Man,IC,3,17,2,Bachelor's
84000,Man,Manager,7,17,6,Bachelor's
105000,Man,Manager,4,18,4,Bachelor's
109000,Woman,IC,21,38,21,Bachelor's
350000,Man,IC,8,19,5,Master's
170000,Woman,IC,3,21,2,Master's
120000,Man,IC,9,20,7,Bachelor's
150000,Man,IC,20,8,18,Bachelor's
71000,Man,IC,12,10,8,Bachelor's
72000,Man,Manager,39,10,20,Master's
40000,Man,IC,13,17,9,Bachelor's
150000,Man,Manager,40,12,27,Bachelor's
160000,Man,IC,4,18,1,Bachelor's
140000,Man,IC,6,20,3,Less than bachelor's
120000,Man,IC,42,19,39,Less than bachelor's
150000,Man,Manager,10,18,5,Bachelor's
2e+05,Man,Manager,39,12,28,Bachelor's
74000,Woman,IC,3,12,2,Master's
4e+05,Man,Manager,14,12,10,Less than bachelor's
95000,Man,IC,24,12,20,Bachelor's
75000,Man,IC,8,12,2,Bachelor's
95000,Man,IC,35,15,20,Less than bachelor's
65000,Man,IC,5,21,5,Master's
72000,Man,IC,7,16,5,Less than bachelor's
120000,Man,IC,25,14,18,Bachelor's
122500,Man,IC,22,14,22,Less than bachelor's
48000,Man,IC,3,22,2,Less than bachelor's
80000,Man,Manager,20,16,15,Master's
90000,Man,IC,6,19,4,Bachelor's
135000,Man,IC,21,8,16,Bachelor's
128000,Man,IC,30,14,20,Less than bachelor's
65500,Man,IC,8,12,7,Bachelor's
194000,Woman,IC,38,15,25,PhD
125000,Man,Manager,25,20,20,Master's
75000,Man,IC,10,12,3,PhD
4e+05,Man,Manager,25,10,6,PhD
82000,Man,IC,20,21,20,Bachelor's
117000,Man,Manager,41,17,37,Master's
83000,Man,IC,6,19,2,Bachelor's
188000,Man,IC,6,27,4,Bachelor's
110000,Man,Manager,20,16,7,Bachelor's
89000,Man,IC,7,15,2,Bachelor's
120000,Man,IC,44,18,40,Bachelor's
150000,Man,IC,26,12,13,Bachelor's
149500,Woman,IC,4,8,4,Bachelor's
80000,Man,Manager,16,9,11,Bachelor's
90000,Woman,IC,35,16,30,Bachelor's
50000,Man,IC,7,13,1,Less than bachelor's
23333,Man,IC,40,12,31,Master's
330000,Man,IC,38,11,30,Bachelor's
104000,Woman,Manager,21,14,11,Bachelor's
130000,Man,IC,43,16,38,Bachelor's
150000,Man,IC,35,13,24,Bachelor's
57928,Man,IC,7,20,2,Less than bachelor's
46000,Woman,IC,2,12,2,Bachelor's
165000,Man,IC,17,15,11,Bachelor's
155000,Man,IC,15,10,15,PhD
93000,Man,IC,6,18,5,Bachelor's
1e+05,Man,IC,10,10,7,Bachelor's
120000,Woman,IC,21,34,19,Bachelor's
115000,Man,IC,18,10,17,Bachelor's
230000,Man,IC,34,15,30,Bachelor's
104000,Man,IC,12,12,9,Less than bachelor's
62000,Woman,IC,4,24,2,Bachelor's
140500,Man,IC,10,14,6,Bachelor's
115000,Man,IC,7,21,3,Master's
75000,Man,IC,8,16,5,Less than bachelor's
350000,Woman,IC,20,8,10,Master's
180000,Man,IC,15,6,10,Master's
62000,Man,IC,6,27,5,Bachelor's
115000,Man,IC,25,10,19,Bachelor's
150000,Man,IC,32,12,NA,Bachelor's
1e+05,Man,IC,7,18,3,Bachelor's
55000,Woman,IC,2,32,2,Less than bachelor's
140000,Man,IC,37,7,26,Less than bachelor's
190000,Man,IC,8,15,8,PhD
72000,Man,IC,3,27,Less than 1 year,Bachelor's
55000,Man,IC,6,17,2,Bachelor's
185000,Woman,IC,7,21,6,PhD
86500,Man,IC,19,18,19,Bachelor's
96000,Man,IC,14,8,12,Bachelor's
90000,Man,IC,12,14,7,Bachelor's
110000,Man,Manager,20,12,10,Bachelor's
1e+05,Man,IC,18,16,13,Master's
37000,Man,IC,3,23,1,Bachelor's
150000,Man,Manager,14,18,12,PhD
425000,Man,IC,20,14,15,Less than bachelor's
160000,Man,Manager,18,8,12,Less than bachelor's
50000,Man,IC,3,13,2,Bachelor's
50000,Man,NA,6,21,Less than 1 year,Bachelor's
225000,Man,IC,21,10,17,Less than bachelor's
85000,Man,IC,8,17,2,Bachelor's
128000,Woman,IC,7,20,7,Less than bachelor's
165000,Man,IC,9,10,6,Bachelor's
1e+05,Man,IC,12,15,9,Bachelor's
2e+05,Man,IC,13,13,4,Bachelor's
120000,Woman,IC,14,13,5,Bachelor's
120000,Man,IC,2,29,1,Bachelor's
155000,Man,IC,8,13,3,Bachelor's
50000,Man,IC,3,10,2,Bachelor's
140000,Man,IC,19,12,10,Bachelor's
80000,Man,IC,6,17,Less than 1 year,Master's
135000,Man,IC,7,12,6,Master's
60000,Man,IC,8,18,2,Bachelor's
1e+05,Man,IC,3,19,3,Less than bachelor's
90000,Man,IC,12,15,9,Master's
160000,Man,Manager,7,15,5,Bachelor's
69000,Man,IC,5,32,4,Less than bachelor's
63500,Man,IC,7,14,1,Bachelor's
75000,Man,IC,10,14,10,Master's
105000,Man,IC,25,10,4,Bachelor's
2e+05,Man,IC,10,15,8,Bachelor's
170000,Man,IC,25,12,19,PhD
190000,Man,IC,15,10,15,Bachelor's
41000,Man,IC,8,14,4,Bachelor's
98500,Man,IC,2,24,Less than 1 year,Bachelor's
63000,Man,IC,6,23,2,Bachelor's
148000,Man,IC,18,10,4,Master's
80000,Man,IC,5,16,3,Master's
120000,Man,IC,17,12,15,Master's
180000,Man,IC,19,16,14,Bachelor's
75000,Man,IC,9,14,1,Bachelor's
70000,Man,IC,5,18,2,Bachelor's
82500,Man,IC,6,22,2,Master's
125000,Man,IC,23,30,20,Bachelor's
40000,Man,IC,3,8,2,Less than bachelor's
60000,Man,IC,4,12,1,Bachelor's
65000,Man,IC,20,12,12,Master's
125000,Man,IC,6,18,1,Master's
118000,Man,IC,4,19,Less than 1 year,Bachelor's
80000,Man,IC,4,14,2,Bachelor's
84000,Man,IC,40,15,22,Master's
130000,Man,IC,17,17,12,Bachelor's
140000,Man,IC,7,21,5,Bachelor's
94000,Man,IC,8,13,5,Bachelor's
1e+05,Man,IC,18,12,1,PhD
2e+05,Man,IC,8,17,4,Bachelor's
135000,Man,Manager,40,14,33,Bachelor's
95000,Man,IC,18,11,9,Bachelor's
32500,Man,IC,16,15,3,Less than bachelor's
90000,Man,IC,7,15,4,Bachelor's
75000,Man,IC,4,17,1,Bachelor's
77000,Man,IC,12,16,3,Bachelor's
60000,Man,IC,4,19,1,Bachelor's
101000,Man,IC,17,12,7,Bachelor's
75400,Man,IC,9,14,Less than 1 year,Bachelor's
85000,Man,Manager,15,23,12,Bachelor's
65000,Woman,IC,4,20,1,Master's
150000,Man,Manager,20,12,15,Master's
95000,Man,IC,4,13,3,Bachelor's
140000,Man,IC,18,15,15,PhD
95000,Man,IC,3,13,2,Bachelor's
45000,Man,IC,7,16,1,Bachelor's
1e+05,Man,IC,15,17,11,Bachelor's
126000,Man,IC,21,16,18,Bachelor's
110100,Man,IC,20,12,9,Less than bachelor's
85000,Woman,IC,3,21,1,Master's
62500,Woman,IC,26,12,16,Master's
73290,Man,IC,11,12,2,Bachelor's
70000,Man,IC,6,17,3,Bachelor's
1e+05,Man,IC,17,31,10,Bachelor's
160000,Man,IC,18,6,14,Master's
66300,Man,IC,6,15,4,Bachelor's
2e+05,Man,IC,23,14,20,Bachelor's
102000,Man,IC,22,9,22,Less than bachelor's
115000,Man,IC,20,11,15,Less than bachelor's
143000,Man,IC,13,18,8,Bachelor's
135000,Man,IC,18,21,15,Less than bachelor's
79000,Man,IC,5,18,1,Bachelor's
140000,Man,IC,39,19,37,Master's
120000,Man,IC,6,21,2,Bachelor's
67000,Woman,IC,2,13,2,Bachelor's
140000,Man,Manager,20,27,20,Less than bachelor's
121000,Man,Manager,13,20,11,Bachelor's
92000,Woman,IC,8,18,4,Bachelor's
75000,Man,IC,13,16,7,Bachelor's
140000,Man,IC,40,13,20,Master's
125000,Man,IC,5,17,4,Bachelor's
45000,Woman,IC,2,17,1,NA
110000,Man,Manager,5,14,1,Less than bachelor's
106000,Man,IC,16,12,6,Master's
63000,Woman,IC,13,11,6,Bachelor's
90000,Man,IC,7,19,4,Bachelor's
137000,Man,IC,6,14,3,Master's
304000,Man,IC,11,15,6,Bachelor's
96000,Man,IC,10,12,5,Bachelor's
275000,Man,Manager,24,11,Less than 1 year,Bachelor's
76000,Woman,Manager,18,17,11,Bachelor's
130000,Woman,Manager,9,18,5,Master's
96000,Man,Manager,16,14,11,Less than bachelor's
117000,Woman,IC,4,28,3,Bachelor's
160000,Man,IC,8,19,6,Bachelor's
96000,Woman,Manager,27,8,10,NA
55000,Man,IC,2,23,2,Bachelor's
40000,Man,IC,4,13,2,Less than bachelor's
175000,Man,IC,19,12,11,Less than bachelor's
64000,Man,IC,7,19,3,Bachelor's
140000,Man,IC,9,22,9,Bachelor's
174000,Man,IC,22,15,NA,Less than bachelor's
122000,Man,IC,39,12,20,Master's
150000,Man,IC,6,14,1,Bachelor's
65000,Man,IC,13,10,4,Less than bachelor's
103000,Man,IC,35,12,18,Less than bachelor's
125000,Man,IC,33,18,31,Bachelor's
112000,Man,IC,22,15,22,Less than bachelor's
125000,Man,IC,20,13,11,Bachelor's
70000,Man,IC,12,15,5,Bachelor's
70000,Man,IC,8,14,6,Bachelor's
125000,Man,Manager,22,11,9,Bachelor's
467000,Woman,IC,12,12,10,Bachelor's
135000,Man,IC,35,16,25,Master's
63000,Man,IC,6,10,1,Master's
270000,Man,IC,20,12,15,Bachelor's
65500,Man,IC,2,11,2,Less than bachelor's
150000,Man,Manager,24,Younger than 5 years,22,Bachelor's
88000,Man,IC,2,11,2,Master's
115500,Man,IC,6,18,6,Master's
40000,Man,IC,2,26,Less than 1 year,Less than bachelor's
81543,Man,IC,3,13,3,Bachelor's
115000,Man,IC,38,11,28,Bachelor's
210000,Man,IC,15,16,10,Master's
120000,Man,IC,14,15,10,Bachelor's
102000,Man,IC,20,8,10,Master's
2e+05,Man,IC,6,21,3,Less than bachelor's
1e+05,Man,NA,5,18,4,Master's
1e+05,Woman,IC,14,14,6,Bachelor's
2e+05,Man,IC,23,16,23,Less than bachelor's
165000,Man,IC,15,19,9,Bachelor's
45000,Man,IC,6,13,3,Less than bachelor's
190000,Man,Manager,22,7,20,Less than bachelor's
105000,Man,IC,30,16,30,Less than bachelor's
170000,Man,IC,20,12,16,Bachelor's
135000,Man,IC,10,16,5,Bachelor's
2e+05,Man,IC,9,12,3,Master's
150000,Man,Manager,8,14,6,Bachelor's
56000,Man,IC,9,9,4,Bachelor's
58000,Man,IC,20,13,3,Bachelor's
125000,Man,IC,35,15,30,Master's
220000,Man,Manager,36,17,33,Bachelor's
99000,Woman,IC,10,14,1,Bachelor's
75000,Woman,IC,2,16,1,Bachelor's
40000,Man,IC,10,15,6,Master's
87000,Man,IC,4,12,4,Bachelor's
105000,Man,IC,4,14,4,Bachelor's
120000,Man,IC,17,18,14,Master's
180000,Man,IC,24,12,24,Master's
163000,Man,IC,34,10,23,Less than bachelor's
235000,Man,Manager,12,17,12,Bachelor's
165000,Man,IC,22,15,15,Master's
136000,Man,IC,15,12,10,Bachelor's
105000,Man,IC,11,16,8,Bachelor's
87000,Man,IC,6,10,4,Bachelor's
1e+05,Man,IC,19,13,11,Less than bachelor's
139000,Man,IC,38,18,31,Bachelor's
87000,Man,IC,16,16,10,Bachelor's
73500,Man,IC,11,18,5,Bachelor's
140230,Woman,IC,18,16,13,Bachelor's
127500,Man,Manager,11,9,8,Bachelor's
132000,Man,IC,8,15,3,Bachelor's
60000,Man,IC,1,19,Less than 1 year,Less than bachelor's
40000,Woman,IC,20,20,17,Bachelor's
84000,Man,IC,14,12,5,Bachelor's
2e+05,Man,IC,10,13,2,Bachelor's
120000,Man,IC,20,17,12,Master's
96000,Man,Manager,13,19,10,Less than bachelor's
150000,Man,IC,4,29,4,Less than bachelor's
54678,Man,NA,18,14,18,Master's
140000,Man,Manager,28,7,14,Less than bachelor's
127000,Man,Manager,15,10,10,Bachelor's
80000,Man,IC,35,7,5,Professional
110000,Man,Manager,26,9,10,Master's
170000,Woman,IC,20,18,16,Bachelor's
73000,Man,IC,7,15,2,Bachelor's
55000,Man,IC,4,24,2,Less than bachelor's
210000,Man,IC,6,17,5,Bachelor's
135000,Man,IC,16,17,12,Bachelor's
113000,Man,IC,7,18,4,Bachelor's
70000,Man,IC,10,10,8,Less than bachelor's
78000,Woman,IC,2,30,1,Bachelor's
16000,Man,IC,12,15,5,Bachelor's
110000,Man,IC,12,16,7,Bachelor's
105000,Man,IC,10,12,8,Bachelor's
175000,Man,IC,25,NA,NA,Less than bachelor's
64000,Man,IC,16,5,7,Less than bachelor's
96000,Man,IC,4,13,4,Bachelor's
105000,Man,IC,7,16,2,Bachelor's
135000,Man,IC,20,13,17,Bachelor's
125000,Man,IC,13,12,10,Less than bachelor's
52000,Man,IC,8,16,1,Bachelor's
60000,Woman,IC,8,9,4,Bachelor's
120000,Man,IC,33,16,28,Bachelor's
80000,Man,IC,30,16,23,Bachelor's
130000,Man,Manager,40,14,35,Master's
150000,Man,IC,18,12,7,Bachelor's
82000,Man,IC,7,17,3,Bachelor's
130000,Man,IC,8,16,5,Bachelor's
1e+05,Man,IC,10,12,2,Bachelor's
110000,Woman,IC,5,13,4,Bachelor's
73000,Man,IC,6,18,3,Bachelor's
40000,Man,IC,18,12,4,Bachelor's
108000,Woman,Manager,5,18,Less than 1 year,Bachelor's
150000,Man,IC,5,10,4,Bachelor's
250000,Man,IC,35,13,26,Bachelor's
110000,Man,Manager,20,14,15,Bachelor's
108000,Man,IC,16,16,10,Bachelor's
56000,Woman,IC,21,14,15,Bachelor's
120000,Man,IC,15,16,10,Bachelor's
110000,Man,IC,14,NA,9,Bachelor's
170000,Man,IC,6,16,Less than 1 year,Bachelor's
140000,Man,IC,16,12,15,Less than bachelor's
2e+05,Man,Manager,7,16,7,Bachelor's
91000,Man,IC,18,13,10,Less than bachelor's
110000,Man,IC,41,16,39,Bachelor's
98000,Man,IC,11,5,7,Bachelor's
95000,Man,IC,15,Younger than 5 years,5,Bachelor's
75000,Woman,IC,1,21,Less than 1 year,Bachelor's
70000,Man,IC,8,14,4,Bachelor's
190000,Man,IC,15,14,15,Bachelor's
60000,Man,Manager,17,15,14,Less than bachelor's
150000,Man,IC,21,12,18,Bachelor's
85000,Man,IC,3,24,3,Bachelor's
85000,Man,IC,17,13,8,Bachelor's
92400,Man,IC,10,16,10,Bachelor's
105000,Man,IC,6,17,2,Bachelor's
181000,Man,IC,8,18,6,Bachelor's
140000,Man,IC,23,10,12,Bachelor's
96750,Man,IC,17,13,10,Bachelor's
120000,Man,IC,15,17,10,Less than bachelor's
115000,Man,IC,6,13,1,Bachelor's
95000,Man,IC,19,9,5,Bachelor's
98000,Man,IC,7,14,Less than 1 year,Bachelor's
80000,Man,IC,8,12,5,Less than bachelor's
101000,Man,IC,6,25,6,Master's
131000,Woman,IC,6,16,2,Bachelor's
85000,Man,IC,20,13,11,Bachelor's
34000,Man,IC,14,12,8,Master's
