CompTotal	Education
125000.0	Bachelor's
32500.0	Less than bachelor's
115000.0	Bachelor's
75000.0	Bachelor's
100000.0	Master's
140000.0	Less than bachelor's
83200.0	Bachelor's
145000.0	Bachelor's
86000.0	Bachelor's
101923.0	Bachelor's
105000.0	Bachelor's
85000.0	PhD
63000.0	Less than bachelor's
78000.0	Bachelor's
69000.0	Bachelor's
80000.0	Bachelor's
40000.0	Master's
26000.0	Less than bachelor's
90000.0	Less than bachelor's
89000.0	Bachelor's
67450.0	Bachelor's
31000.0	Less than bachelor's
70000.0	Bachelor's
150000.0	Master's
89000.0	Bachelor's
41800.0	Bachelor's
125000.0	Bachelor's
100000.0	Bachelor's
135000.0	Bachelor's
250000.0	Less than bachelor's
160000.0	Less than bachelor's
100000.0	Bachelor's
108000.0	PhD
140000.0	Master's
205000.0	Bachelor's
65000.0	Less than bachelor's
300000.0	Master's
59000.0	Bachelor's
116000.0	Master's
125000.0	Bachelor's
102000.0	Master's
111000.0	Bachelor's
100000.0	Bachelor's
230000.0	Professional
94000.0	Professional
135000.0	Bachelor's
150000.0	PhD
65000.0	Bachelor's
160000.0	Bachelor's
52500.0	Bachelor's
97000.0	Bachelor's
109980.0	Bachelor's
85000.0	Less than bachelor's
94500.0	Bachelor's
100300.0	Bachelor's
67000.0	Bachelor's
40000.0	Less than bachelor's
54000.0	Bachelor's
52421.0	Bachelor's
136000.0	Bachelor's
125000.0	Bachelor's
140000.0	Less than bachelor's
140230.0	Bachelor's
185000.0	Bachelor's
105000.0	Master's
103000.0	Less than bachelor's
141000.0	Less than bachelor's
300000.0	Bachelor's
150000.0	PhD
260000.0	Master's
125000.0	Master's
120000.0	Bachelor's
78000.0	Bachelor's
130000.0	Less than bachelor's
81000.0	Bachelor's
62000.0	Bachelor's
97000.0	Master's
40100.0	Bachelor's
114000.0	Less than bachelor's
72000.0	Master's
180000.0	Bachelor's
87000.0	Bachelor's
75075.0	Bachelor's
125000.0	Bachelor's
113000.0	Master's
220000.0	Bachelor's
103832.0	Bachelor's
80000.0	Bachelor's
170000.0	PhD
104000.0	Bachelor's
65000.0	Bachelor's
68250.0	Bachelor's
74500.0	Bachelor's
122000.0	Less than bachelor's
62000.0	Bachelor's
75000.0	Bachelor's
135000.0	Bachelor's
212000.0	Bachelor's
86000.0	Bachelor's
73000.0	Less than bachelor's
55000.0	Master's
100000.0	Bachelor's
105000.0	Bachelor's
86000.0	Bachelor's
57985.0	Bachelor's
130000.0	Bachelor's
80000.0	Master's
102000.0	Bachelor's
103000.0	Bachelor's
93000.0	Less than bachelor's
107000.0	Less than bachelor's
72000.0	Bachelor's
90000.0	Master's
200000.0	Master's
120000.0	Master's
82000.0	Bachelor's
68000.0	Bachelor's
80000.0	Bachelor's
135000.0	Master's
180000.0	Bachelor's
150000.0	PhD
75000.0	Bachelor's
150000.0	Bachelor's
120000.0	Bachelor's
105000.0	Bachelor's
200000.0	Master's
138000.0	PhD
109533.0	Bachelor's
110000.0	Bachelor's
150000.0	Bachelor's
150000.0	Bachelor's
160000.0	PhD
105000.0	Master's
70000.0	Bachelor's
120000.0	Bachelor's
118000.0	Bachelor's
125000.0	Less than bachelor's
55000.0	Less than bachelor's
180000.0	Bachelor's
130000.0	Bachelor's
140000.0	Bachelor's
256000.0	Bachelor's
98000.0	Bachelor's
170000.0	Master's
100000.0	Bachelor's
180000.0	PhD
135000.0	Bachelor's
65000.0	Less than bachelor's
67500.0	Bachelor's
400000.0	PhD
98800.0	Bachelor's
87500.0	Less than bachelor's
204000.0	Master's
150000.0	PhD
130000.0	Bachelor's
71000.0	Bachelor's
85000.0	Bachelor's
60000.0	Master's
115000.0	Bachelor's
110000.0	Bachelor's
500000.0	Bachelor's
168000.0	Bachelor's
950000.0	Bachelor's
95000.0	PhD
231200.0	Bachelor's
130000.0	Bachelor's
130000.0	Master's
120000.0	Bachelor's
65000.0	Master's
160000.0	Bachelor's
120000.0	Bachelor's
108000.0	Master's
125000.0	Less than bachelor's
149378.0	Bachelor's
200000.0	Less than bachelor's
100000.0	Master's
160000.0	Bachelor's
50000.0	Bachelor's
78000.0	Bachelor's
92000.0	Bachelor's
102300.0	Bachelor's
70000.0	Master's
116000.0	Bachelor's
72000.0	Bachelor's
107000.0	Bachelor's
114000.0	Bachelor's
139120.0	Bachelor's
120000.0	Bachelor's
147700.0	Master's
125000.0	Master's
272000.0	Master's
80000.0	Bachelor's
170000.0	Bachelor's
135000.0	Master's
120000.0	Less than bachelor's
137280.0	Bachelor's
106000.0	Master's
260000.0	Bachelor's
70000.0	Bachelor's
78000.0	Less than bachelor's
150000.0	Bachelor's
90000.0	Master's
82000.0	Bachelor's
66000.0	Less than bachelor's
230000.0	Less than bachelor's
124000.0	Bachelor's
330000.0	Less than bachelor's
140000.0	PhD
120000.0	Bachelor's
53795.0	Bachelor's
140000.0	Bachelor's
120000.0	Less than bachelor's
78000.0	Master's
120000.0	Master's
92000.0	Bachelor's
160000.0	Bachelor's
61000.0	Bachelor's
138000.0	Bachelor's
90000.0	Bachelor's
70000.0	Bachelor's
250000.0	PhD
175000.0	Bachelor's
50000.0	Less than bachelor's
240000.0	Bachelor's
107000.0	Less than bachelor's
85000.0	Bachelor's
90000.0	Bachelor's
87000.0	Bachelor's
67000.0	Bachelor's
90000.0	Bachelor's
145000.0	Bachelor's
57000.0	Master's
90000.0	Bachelor's
90000.0	Bachelor's
160000.0	Master's
155000.0	Master's
118000.0	Bachelor's
196000.0	Bachelor's
95000.0	Less than bachelor's
93000.0	Bachelor's
68836.0	Bachelor's
162000.0	Less than bachelor's
60000.0	Less than bachelor's
130000.0	Bachelor's
83000.0	Bachelor's
160000.0	Bachelor's
110000.0	Bachelor's
105000.0	Bachelor's
45000.0	Less than bachelor's
66000.0	Bachelor's
70000.0	Bachelor's
60000.0	Bachelor's
120000.0	Bachelor's
78000.0	Less than bachelor's
88000.0	Master's
63000.0	Bachelor's
155000.0	Less than bachelor's
105000.0	Less than bachelor's
170000.0	Master's
65000.0	Bachelor's
160000.0	Bachelor's
125000.0	Bachelor's
73000.0	Bachelor's
116000.0	PhD
85000.0	PhD
165000.0	Less than bachelor's
120000.0	Bachelor's
96000.0	Bachelor's
116000.0	Less than bachelor's
215000.0	Bachelor's
89000.0	Bachelor's
63200.0	Bachelor's
110000.0	Less than bachelor's
77000.0	Bachelor's
180000.0	Bachelor's
110000.0	Bachelor's
108000.0	Bachelor's
110000.0	Bachelor's
87000.0	Bachelor's
114000.0	Bachelor's
120000.0	Bachelor's
120000.0	Bachelor's
190000.0	Bachelor's
68000.0	Bachelor's
75000.0	Bachelor's
96000.0	Bachelor's
104000.0	Less than bachelor's
82000.0	Bachelor's
107000.0	PhD
95000.0	Master's
88000.0	Bachelor's
65000.0	Less than bachelor's
67000.0	Bachelor's
110000.0	Less than bachelor's
108000.0	Master's
65000.0	Bachelor's
64000.0	Bachelor's
80000.0	Less than bachelor's
82000.0	Less than bachelor's
100000.0	Bachelor's
36400.0	Less than bachelor's
68000.0	Bachelor's
84000.0	Less than bachelor's
72000.0	Master's
110000.0	Less than bachelor's
180000.0	Master's
90000.0	Bachelor's
200000.0	Less than bachelor's
67500.0	Master's
70000.0	Bachelor's
74000.0	Less than bachelor's
92000.0	Master's
80000.0	Master's
180000.0	Master's
240000.0	Bachelor's
135000.0	Bachelor's
173000.0	Less than bachelor's
154000.0	Master's
140000.0	Less than bachelor's
130000.0	Bachelor's
130000.0	Bachelor's
107000.0	Master's
95000.0	Master's
110000.0	Master's
165000.0	Bachelor's
120000.0	Bachelor's
135000.0	Less than bachelor's
175000.0	Master's
140600.0	Bachelor's
150000.0	Master's
55000.0	Bachelor's
120000.0	Master's
103000.0	Bachelor's
230000.0	PhD
156000.0	Bachelor's
80000.0	Bachelor's
123000.0	Bachelor's
135000.0	Master's
70000.0	Bachelor's
105000.0	Less than bachelor's
160000.0	PhD
96000.0	Bachelor's
121080.0	Bachelor's
75000.0	Bachelor's
81000.0	Master's
115000.0	Bachelor's
137500.0	Bachelor's
90000.0	Bachelor's
238000.0	Bachelor's
121397.0	Bachelor's
115000.0	Less than bachelor's
150000.0	Bachelor's
87620.0	Less than bachelor's
120000.0	Less than bachelor's
110000.0	Bachelor's
90000.0	Bachelor's
120000.0	Less than bachelor's
115000.0	Bachelor's
155000.0	Master's
140213.0	Bachelor's
65000.0	Bachelor's
180000.0	Bachelor's
88000.0	Bachelor's
190000.0	Bachelor's
150000.0	Master's
350000.0	Master's
135000.0	Bachelor's
140000.0	Master's
210000.0	Master's
90000.0	Bachelor's
159500.0	Master's
90000.0	Master's
155000.0	Bachelor's
72000.0	Bachelor's
65000.0	Bachelor's
150000.0	Less than bachelor's
115000.0	Bachelor's
75000.0	Bachelor's
350000.0	Bachelor's
103000.0	Bachelor's
89000.0	Bachelor's
128000.0	Less than bachelor's
135000.0	Professional
160000.0	Less than bachelor's
143000.0	Bachelor's
60000.0	Bachelor's
41600.0	Less than bachelor's
136000.0	Bachelor's
170000.0	PhD
110000.0	Bachelor's
190000.0	Bachelor's
153000.0	Bachelor's
54000.0	Bachelor's
125000.0	Master's
80000.0	Bachelor's
100000.0	Less than bachelor's
122000.0	Bachelor's
140000.0	Bachelor's
201000.0	Less than bachelor's
85000.0	Bachelor's
90000.0	Bachelor's
82000.0	Bachelor's
147000.0	Bachelor's
70000.0	Less than bachelor's
165000.0	Bachelor's
63000.0	Bachelor's
100000.0	Bachelor's
120000.0	Bachelor's
315000.0	Master's
110000.0	Master's
101000.0	Bachelor's
88000.0	Bachelor's
106000.0	Bachelor's
150000.0	Bachelor's
61000.0	Bachelor's
79000.0	Bachelor's
131200.0	Bachelor's
100000.0	Bachelor's
47000.0	Less than bachelor's
90000.0	Master's
88000.0	PhD
70000.0	Less than bachelor's
115900.0	Bachelor's
109000.0	Master's
75000.0	Bachelor's
140000.0	Bachelor's
80000.0	Bachelor's
120000.0	Bachelor's
150000.0	Bachelor's
180000.0	Master's
115000.0	Less than bachelor's
70000.0	Master's
106000.0	Less than bachelor's
450000.0	Less than bachelor's
140000.0	Less than bachelor's
100000.0	Less than bachelor's
105000.0	Bachelor's
200000.0	Bachelor's
190000.0	Bachelor's
200000.0	Bachelor's
184678.0	Master's
140000.0	Bachelor's
125000.0	Bachelor's
115000.0	PhD
120000.0	Bachelor's
90000.0	Less than bachelor's
152000.0	Master's
75000.0	Bachelor's
85000.0	Less than bachelor's
140000.0	Bachelor's
80000.0	Bachelor's
110000.0	Bachelor's
155000.0	Less than bachelor's
115000.0	Less than bachelor's
90000.0	Bachelor's
160000.0	Bachelor's
154000.0	Master's
170000.0	Bachelor's
100000.0	Bachelor's
100000.0	Master's
115000.0	Master's
39229.0	Bachelor's
126500.0	Master's
55800.0	Bachelor's
77000.0	Bachelor's
300000.0	Bachelor's
117500.0	Bachelor's
170000.0	Master's
60000.0	Master's
59569.0	Bachelor's
89000.0	Bachelor's
93000.0	Bachelor's
100000.0	Less than bachelor's
270000.0	Bachelor's
65000.0	Bachelor's
125000.0	Bachelor's
90000.0	Bachelor's
90000.0	Bachelor's
135000.0	Bachelor's
88000.0	Master's
135000.0	Bachelor's
140000.0	Bachelor's
90000.0	Bachelor's
70000.0	Bachelor's
72238.0	Less than bachelor's
119000.0	Bachelor's
190000.0	Bachelor's
70000.0	Bachelor's
80000.0	Bachelor's
78000.0	Bachelor's
80000.0	Bachelor's
73000.0	Master's
65000.0	Less than bachelor's
125000.0	Bachelor's
102000.0	Bachelor's
210000.0	Master's
80000.0	Bachelor's
114000.0	Bachelor's
68000.0	Bachelor's
60000.0	Bachelor's
130000.0	Less than bachelor's
140000.0	Bachelor's
100000.0	Bachelor's
78000.0	Bachelor's
126000.0	Bachelor's
170000.0	Bachelor's
85000.0	Bachelor's
150000.0	Bachelor's
125000.0	Bachelor's
130000.0	Bachelor's
220000.0	Bachelor's
93000.0	Bachelor's
200000.0	Bachelor's
145000.0	Bachelor's
55000.0	Less than bachelor's
145000.0	Bachelor's
200000.0	PhD
140000.0	Bachelor's
86500.0	Bachelor's
80000.0	Bachelor's
200000.0	Less than bachelor's
112000.0	Master's
72000.0	Less than bachelor's
70000.0	Bachelor's
105000.0	Bachelor's
100000.0	Bachelor's
130000.0	Bachelor's
61000.0	Master's
71500.0	Bachelor's
190000.0	PhD
192000.0	Bachelor's
180000.0	PhD
102000.0	Bachelor's
120000.0	Bachelor's
70000.0	PhD
147400.0	PhD
90000.0	Master's
150000.0	PhD
107000.0	Bachelor's
120000.0	Master's
140000.0	Bachelor's
160000.0	Master's
65000.0	Bachelor's
140000.0	Bachelor's
71000.0	Bachelor's
110000.0	Master's
90000.0	Bachelor's
180000.0	Bachelor's
118000.0	Bachelor's
42000.0	Less than bachelor's
70000.0	Less than bachelor's
120000.0	PhD
475000.0	Bachelor's
90000.0	Bachelor's
82000.0	Bachelor's
62000.0	PhD
77000.0	Bachelor's
115000.0	Bachelor's
72500.0	Bachelor's
90000.0	Bachelor's
155000.0	Master's
250000.0	Bachelor's
70000.0	Bachelor's
55000.0	Less than bachelor's
168000.0	Less than bachelor's
100000.0	Less than bachelor's
90000.0	Bachelor's
170000.0	Bachelor's
150000.0	Bachelor's
145000.0	Less than bachelor's
115000.0	Bachelor's
138000.0	Bachelor's
135000.0	Bachelor's
332000.0	Bachelor's
100000.0	Bachelor's
143000.0	Less than bachelor's
117000.0	Bachelor's
70000.0	Bachelor's
94000.0	Bachelor's
175000.0	Less than bachelor's
100000.0	Bachelor's
123500.0	Bachelor's
120000.0	Bachelor's
225000.0	Bachelor's
104000.0	Bachelor's
80000.0	Bachelor's
71500.0	Master's
105560.0	Master's
148000.0	Professional
220000.0	Bachelor's
76000.0	Professional
80000.0	Bachelor's
98000.0	Bachelor's
52000.0	Bachelor's
65000.0	Professional
100000.0	Bachelor's
200000.0	PhD
260000.0	Bachelor's
120000.0	Master's
90000.0	Bachelor's
75000.0	Bachelor's
67000.0	Bachelor's
102000.0	Master's
67800.0	Bachelor's
100000.0	Bachelor's
70000.0	Bachelor's
63000.0	Master's
95000.0	Less than bachelor's
58000.0	Less than bachelor's
130000.0	Master's
105000.0	Less than bachelor's
155000.0	Bachelor's
123000.0	Less than bachelor's
70000.0	Less than bachelor's
425000.0	Less than bachelor's
185000.0	Master's
90000.0	Bachelor's
158000.0	Master's
120000.0	Bachelor's
95000.0	Less than bachelor's
150000.0	Bachelor's
60000.0	Bachelor's
220000.0	Less than bachelor's
75000.0	Master's
100000.0	Bachelor's
168750.0	Bachelor's
65000.0	Master's
150000.0	Bachelor's
148000.0	Master's
102000.0	Bachelor's
120000.0	Bachelor's
124000.0	Less than bachelor's
80000.0	Bachelor's
127400.0	Master's
250000.0	Bachelor's
400000.0	PhD
127000.0	Bachelor's
160000.0	Bachelor's
117000.0	Bachelor's
86000.0	Bachelor's
90000.0	Master's
225000.0	Bachelor's
154000.0	Bachelor's
50000.0	Less than bachelor's
116000.0	Bachelor's
130000.0	Less than bachelor's
83000.0	Bachelor's
50000.0	Bachelor's
60000.0	Bachelor's
89000.0	Bachelor's
77000.0	Master's
94000.0	Bachelor's
145000.0	Bachelor's
70000.0	Bachelor's
95000.0	Bachelor's
100000.0	Bachelor's
65000.0	Bachelor's
75000.0	Bachelor's
85000.0	Master's
65000.0	Bachelor's
110000.0	Bachelor's
103000.0	Bachelor's
35000.0	Bachelor's
175000.0	Bachelor's
106000.0	Bachelor's
40000.0	Less than bachelor's
78000.0	Bachelor's
150000.0	Bachelor's
140000.0	Bachelor's
127800.0	Master's
125000.0	Bachelor's
75300.0	Bachelor's
110000.0	Less than bachelor's
85000.0	Master's
110000.0	Bachelor's
110000.0	Master's
210000.0	Bachelor's
74970.0	Bachelor's
220000.0	Bachelor's
66532.0	Bachelor's
175000.0	Bachelor's
80000.0	Bachelor's
100010.0	Bachelor's
170000.0	PhD
60000.0	Master's
175000.0	Master's
120000.0	Bachelor's
75000.0	Less than bachelor's
77000.0	Less than bachelor's
197000.0	Bachelor's
190000.0	Bachelor's
200000.0	Bachelor's
92000.0	Bachelor's
140000.0	Master's
170000.0	Bachelor's
121000.0	Bachelor's
325000.0	Bachelor's
140000.0	Master's
125000.0	Master's
85000.0	Less than bachelor's
60000.0	Bachelor's
82500.0	Bachelor's
91000.0	Bachelor's
131000.0	Bachelor's
78000.0	Master's
125000.0	Master's
130000.0	Less than bachelor's
120000.0	Bachelor's
130000.0	Bachelor's
120000.0	Bachelor's
185000.0	Bachelor's
1100000.0	Bachelor's
126500.0	PhD
85000.0	Bachelor's
85000.0	Bachelor's
153000.0	Less than bachelor's
65000.0	Bachelor's
100000.0	Bachelor's
78000.0	Bachelor's
120000.0	Master's
72000.0	Bachelor's
118000.0	Bachelor's
48850.0	Bachelor's
100000.0	Less than bachelor's
160000.0	Bachelor's
103000.0	Bachelor's
130000.0	PhD
62000.0	Bachelor's
160000.0	Bachelor's
115000.0	Master's
98000.0	Bachelor's
73000.0	Bachelor's
80000.0	Less than bachelor's
34496.0	Less than bachelor's
98000.0	Less than bachelor's
110000.0	Master's
76000.0	Bachelor's
71000.0	Bachelor's
103000.0	Bachelor's
150000.0	Less than bachelor's
36000.0	Master's
80000.0	Less than bachelor's
70000.0	Less than bachelor's
41000.0	Bachelor's
180000.0	Master's
440000.0	Bachelor's
93000.0	Bachelor's
130000.0	Master's
102000.0	Master's
79000.0	Bachelor's
65000.0	Less than bachelor's
200000.0	Bachelor's
87000.0	Bachelor's
116000.0	Bachelor's
56000.0	Master's
108000.0	Bachelor's
57000.0	Bachelor's
150000.0	Bachelor's
135000.0	Bachelor's
105000.0	Less than bachelor's
120000.0	Master's
130000.0	Master's
60000.0	Bachelor's
109000.0	Bachelor's
180000.0	Master's
130000.0	Bachelor's
100000.0	Bachelor's
135000.0	Less than bachelor's
95000.0	Less than bachelor's
71000.0	Less than bachelor's
126000.0	Bachelor's
70000.0	Bachelor's
140000.0	Master's
105000.0	Bachelor's
290000.0	Bachelor's
80000.0	PhD
55000.0	Less than bachelor's
60000.0	Bachelor's
155000.0	Bachelor's
150000.0	Master's
160000.0	Bachelor's
180000.0	Bachelor's
120000.0	Bachelor's
159000.0	Bachelor's
87420.0	Bachelor's
72500.0	Bachelor's
90000.0	Less than bachelor's
155000.0	Bachelor's
80000.0	Bachelor's
73000.0	Master's
70000.0	Master's
240000.0	Bachelor's
120000.0	Master's
135000.0	Less than bachelor's
400000.0	Less than bachelor's
125000.0	Bachelor's
65550.0	Bachelor's
102000.0	Bachelor's
80400.0	Bachelor's
55000.0	Master's
150000.0	Master's
85000.0	Bachelor's
100000.0	Bachelor's
100000.0	Bachelor's
110000.0	Bachelor's
50000.0	Bachelor's
145000.0	Bachelor's
90000.0	Bachelor's
150000.0	Bachelor's
105000.0	Less than bachelor's
120000.0	Bachelor's
100000.0	Bachelor's
76000.0	Bachelor's
101000.0	Less than bachelor's
33550.0	Bachelor's
90000.0	Bachelor's
87000.0	Bachelor's
91000.0	Bachelor's
90000.0	Master's
51000.0	Less than bachelor's
58000.0	Bachelor's
80000.0	Bachelor's
135000.0	Less than bachelor's
66000.0	Bachelor's
190000.0	Bachelor's
113000.0	Bachelor's
90000.0	Master's
85000.0	Bachelor's
65000.0	Less than bachelor's
67000.0	Bachelor's
90000.0	Bachelor's
197000.0	Bachelor's
55000.0	Master's
100000.0	Bachelor's
180000.0	Master's
90000.0	Bachelor's
100000.0	Bachelor's
90000.0	Bachelor's
78000.0	Bachelor's
90000.0	Bachelor's
127000.0	Bachelor's
95000.0	Bachelor's
100000.0	Bachelor's
120000.0	Master's
100000.0	Master's
93000.0	Bachelor's
67000.0	Less than bachelor's
86320.0	Bachelor's
118000.0	Master's
60000.0	Less than bachelor's
80000.0	Less than bachelor's
170000.0	Bachelor's
50000.0	Less than bachelor's
112200.0	Master's
270000.0	Master's
63000.0	Master's
70000.0	Master's
95000.0	Master's
115000.0	Bachelor's
74500.0	Bachelor's
69400.0	Bachelor's
135000.0	Less than bachelor's
125000.0	Bachelor's
120000.0	Bachelor's
110000.0	Bachelor's
170000.0	Bachelor's
95000.0	Bachelor's
88000.0	Bachelor's
50000.0	Master's
102000.0	Bachelor's
112800.0	Bachelor's
91000.0	Master's
135000.0	Less than bachelor's
70000.0	Bachelor's
145000.0	Bachelor's
90000.0	Bachelor's
105000.0	Bachelor's
132500.0	Bachelor's
50000.0	Bachelor's
77500.0	Bachelor's
200000.0	Master's
94000.0	Bachelor's
120000.0	Master's
93000.0	Less than bachelor's
122000.0	Bachelor's
210000.0	Bachelor's
240000.0	Master's
70000.0	Bachelor's
99000.0	Bachelor's
140000.0	Bachelor's
120000.0	Bachelor's
180000.0	Bachelor's
200000.0	Bachelor's
91500.0	Bachelor's
90000.0	Bachelor's
72000.0	Less than bachelor's
100000.0	Bachelor's
81000.0	Master's
72000.0	Bachelor's
300000.0	Bachelor's
106000.0	Bachelor's
170000.0	Master's
280000.0	Bachelor's
105000.0	Bachelor's
63000.0	Bachelor's
75000.0	Bachelor's
130000.0	Bachelor's
55000.0	Bachelor's
155000.0	Bachelor's
90000.0	Bachelor's
88000.0	Master's
82500.0	Bachelor's
119000.0	Master's
112000.0	Bachelor's
185000.0	Master's
61500.0	Bachelor's
135000.0	Bachelor's
85000.0	Bachelor's
88000.0	Bachelor's
117000.0	Bachelor's
110000.0	PhD
53000.0	Less than bachelor's
73000.0	Bachelor's
98000.0	Master's
185000.0	Bachelor's
45000.0	Less than bachelor's
100000.0	Bachelor's
160000.0	Bachelor's
205000.0	Bachelor's
90000.0	Bachelor's
110000.0	Bachelor's
120000.0	Bachelor's
180000.0	Bachelor's
170000.0	Bachelor's
108500.0	Bachelor's
73000.0	Bachelor's
90000.0	Bachelor's
95000.0	Less than bachelor's
61000.0	Less than bachelor's
45000.0	Less than bachelor's
105000.0	Master's
140000.0	Master's
83000.0	Master's
75000.0	Bachelor's
120000.0	Bachelor's
80000.0	Bachelor's
98000.0	Master's
105000.0	Bachelor's
120000.0	Bachelor's
115000.0	Bachelor's
70000.0	Less than bachelor's
85000.0	Bachelor's
190000.0	Bachelor's
55000.0	Less than bachelor's
113500.0	Less than bachelor's
110000.0	Bachelor's
100000.0	Less than bachelor's
128000.0	Bachelor's
75000.0	Master's
57500.0	Bachelor's
118000.0	Bachelor's
99500.0	Bachelor's
300000.0	Master's
80000.0	Less than bachelor's
67000.0	Less than bachelor's
88000.0	Less than bachelor's
92000.0	Bachelor's
110000.0	Less than bachelor's
145000.0	Less than bachelor's
140000.0	Bachelor's
600000.0	PhD
60000.0	Bachelor's
88300.0	Less than bachelor's
95000.0	Bachelor's
94500.0	Bachelor's
110000.0	Bachelor's
55000.0	Bachelor's
180000.0	Less than bachelor's
113000.0	Bachelor's
105000.0	Bachelor's
116000.0	Bachelor's
190000.0	Bachelor's
250000.0	Less than bachelor's
70000.0	Master's
85000.0	Bachelor's
200000.0	Master's
140000.0	Master's
194000.0	Bachelor's
130000.0	Bachelor's
155000.0	Bachelor's
73290.0	Bachelor's
160000.0	PhD
90000.0	Bachelor's
275000.0	Master's
120000.0	Bachelor's
120000.0	Master's
150000.0	Bachelor's
85000.0	Bachelor's
84000.0	Bachelor's
233000.0	Bachelor's
75000.0	Bachelor's
60000.0	Master's
100000.0	Master's
60000.0	Bachelor's
140000.0	Bachelor's
70000.0	Less than bachelor's
980000.0	Bachelor's
225000.0	PhD
93000.0	Bachelor's
135000.0	Bachelor's
75000.0	Bachelor's
115000.0	Bachelor's
55000.0	Bachelor's
135000.0	Master's
250000.0	Bachelor's
96000.0	Bachelor's
200000.0	Bachelor's
62000.0	Master's
91000.0	Bachelor's
130000.0	Bachelor's
120000.0	Master's
75000.0	Bachelor's
193000.0	Less than bachelor's
70000.0	Bachelor's
120000.0	Bachelor's
160000.0	Bachelor's
80000.0	Bachelor's
83000.0	Bachelor's
235000.0	Master's
90000.0	PhD
63000.0	Master's
120000.0	Bachelor's
135000.0	Bachelor's
62000.0	Less than bachelor's
180000.0	Bachelor's
86000.0	Less than bachelor's
105000.0	Bachelor's
130000.0	Bachelor's
115000.0	Bachelor's
122000.0	Master's
100000.0	Less than bachelor's
94000.0	Less than bachelor's
96000.0	Bachelor's
110000.0	Bachelor's
58000.0	Bachelor's
170000.0	Less than bachelor's
110000.0	Bachelor's
82000.0	Bachelor's
140000.0	Master's
155000.0	Master's
116000.0	Master's
70000.0	Bachelor's
50000.0	Less than bachelor's
110000.0	Bachelor's
285000.0	Bachelor's
90000.0	Master's
121000.0	Bachelor's
110000.0	Bachelor's
150000.0	Bachelor's
90000.0	Bachelor's
100000.0	Bachelor's
220000.0	Master's
220000.0	Bachelor's
80000.0	Less than bachelor's
120000.0	Bachelor's
72000.0	Less than bachelor's
125000.0	Bachelor's
160000.0	Bachelor's
146000.0	Less than bachelor's
90000.0	Bachelor's
90000.0	Bachelor's
120000.0	Less than bachelor's
32000.0	Bachelor's
61000.0	Bachelor's
101000.0	Bachelor's
110000.0	Master's
150000.0	Master's
65000.0	Less than bachelor's
185000.0	Bachelor's
133200.0	PhD
65800.0	Bachelor's
63000.0	Less than bachelor's
80000.0	Less than bachelor's
68000.0	Bachelor's
148806.0	Master's
400000.0	Master's
115000.0	Bachelor's
101000.0	Less than bachelor's
70000.0	Bachelor's
72000.0	Bachelor's
150000.0	Master's
76000.0	Bachelor's
138000.0	Bachelor's
115000.0	Bachelor's
97000.0	Bachelor's
46000.0	Bachelor's
200000.0	PhD
67000.0	Less than bachelor's
300000.0	Bachelor's
110000.0	Bachelor's
65000.0	Bachelor's
170000.0	Bachelor's
78000.0	Bachelor's
180000.0	Bachelor's
97000.0	Bachelor's
110000.0	Bachelor's
68000.0	Bachelor's
95000.0	Bachelor's
70000.0	Bachelor's
72000.0	Bachelor's
90000.0	Bachelor's
90000.0	Bachelor's
147000.0	Master's
90100.0	Less than bachelor's
64000.0	Master's
60000.0	Bachelor's
120000.0	Less than bachelor's
43000.0	Less than bachelor's
80000.0	Bachelor's
60000.0	Less than bachelor's
91000.0	Bachelor's
170000.0	Less than bachelor's
150000.0	Bachelor's
50000.0	Bachelor's
93000.0	Bachelor's
124500.0	Bachelor's
69000.0	PhD
110000.0	Bachelor's
160000.0	Bachelor's
96000.0	Bachelor's
180000.0	Less than bachelor's
270000.0	Bachelor's
91000.0	Master's
70000.0	Less than bachelor's
68000.0	Bachelor's
240000.0	Bachelor's
125000.0	Bachelor's
500000.0	Master's
45000.0	Bachelor's
130000.0	Master's
109000.0	Bachelor's
60000.0	Bachelor's
140000.0	Bachelor's
64627.0	Bachelor's
73500.0	Master's
115000.0	Bachelor's
88000.0	Bachelor's
136000.0	PhD
140000.0	PhD
130000.0	Less than bachelor's
92500.0	Bachelor's
56000.0	Less than bachelor's
300000.0	Bachelor's
180000.0	Bachelor's
450000.0	Bachelor's
105000.0	Bachelor's
59000.0	Less than bachelor's
120000.0	Bachelor's
99000.0	PhD
134400.0	Less than bachelor's
80000.0	Bachelor's
59000.0	Bachelor's
100000.0	Bachelor's
275000.0	Less than bachelor's
297000.0	PhD
80700.0	Less than bachelor's
88000.0	Bachelor's
104000.0	Less than bachelor's
150000.0	Master's
79000.0	Bachelor's
150000.0	Bachelor's
90000.0	Bachelor's
60000.0	Less than bachelor's
90000.0	Bachelor's
53500.0	Bachelor's
60000.0	Bachelor's
60000.0	Less than bachelor's
155000.0	Master's
120000.0	Bachelor's
78540.0	Less than bachelor's
100000.0	Bachelor's
200000.0	Master's
90000.0	Bachelor's
120000.0	Bachelor's
80000.0	Bachelor's
250000.0	Bachelor's
160000.0	Master's
115000.0	Bachelor's
109000.0	Bachelor's
150000.0	PhD
145000.0	Bachelor's
160000.0	Bachelor's
66000.0	Bachelor's
40000.0	Less than bachelor's
135000.0	Bachelor's
195000.0	Bachelor's
